,Account,Compound,Date,Negative,Neutral,Positive,Text,Tweets Ago
248,@CNN,0.25,Thu Mar 08 19:37:55 +0000 2018,0.9,0.0,0.1,"Russian internet trolls created an anti-Hillary Clinton video game called ""Hilltendo"" and tried to make it go viral… https://t.co/De3h9kjvKx",49
249,@CNN,0.0,Thu Mar 08 19:31:33 +0000 2018,1.0,0.0,0.0,Bones found on a remote Pacific island almost eight decades ago likely are those of pioneering pilot Amelia Earhart… https://t.co/Ae3YEwSVSJ,50
250,@CNN,-0.296,Thu Mar 08 19:28:27 +0000 2018,0.879,0.121,0.0,"Volkswagen says it will stop using coal to power its main factory in Wolfsburg, Germany https://t.co/yxE1eIG6oG https://t.co/w2sugdXQz8",51
251,@CNN,-0.5859,Thu Mar 08 19:20:03 +0000 2018,0.758,0.242,0.0,"In his fight with North Korea, Trump may end up with no allies | @NicRobertsonCNN for @CNNopinion… https://t.co/MF5muUcnk0",52
252,@CNN,0.0,Thu Mar 08 19:10:07 +0000 2018,1.0,0.0,0.0,Trump wants you to think about video games instead of guns | Analysis by @zbyronwolf @zbyronwolf … https://t.co/5uutuvLV6i,53
253,@CNN,0.0,Thu Mar 08 19:00:13 +0000 2018,1.0,0.0,0.0,9 things you need to believe if you believe the White House on Stormy Daniels | Analysis by @CillizzaCNN… https://t.co/zwvP0mf89V,54
254,@CNN,-0.3612,Thu Mar 08 18:50:00 +0000 2018,0.894,0.106,0.0,"Sen. Tammy Duckworth will be the first US senator to give birth while in office, and she's fighting to change longs… https://t.co/Uljo219oJ6",55
255,@CNN,0.0,Thu Mar 08 18:43:15 +0000 2018,1.0,0.0,0.0,@theashleygraham @Caitlyn_Jenner @CarmenYulinCruz @DVF @muzoonrakan1 @UNICEF @bobblanddesign @karunanundy… https://t.co/pSG5QNVNG6,56
256,@CNN,0.25,Thu Mar 08 18:39:49 +0000 2018,0.9,0.0,0.1,"Russian internet trolls created an anti-Hillary Clinton video game called ""Hilltendo"" and tried to make it go viral… https://t.co/afpc123s31",57
257,@CNN,0.5719,Thu Mar 08 18:32:00 +0000 2018,0.748,0.0,0.252,McDonald's is celebrating #InternationalWomensDay by flipping its famous golden arches https://t.co/biYp1ZduyT https://t.co/H8MMkU7HOL,58
258,@CNN,-0.296,Thu Mar 08 18:23:00 +0000 2018,0.909,0.091,0.0,"When Laxmi was 15, a man she refused to marry threw acid in her face. But she recovered from her injuries and chang… https://t.co/ExD5GdcO80",59
259,@CNN,-0.6705,Thu Mar 08 18:10:10 +0000 2018,0.824,0.176,0.0,A Missouri police officer killed this week in the line of duty met with gunfire only after he was dispatched to the… https://t.co/HYWoNIjHrz,60
260,@CNN,0.0,Thu Mar 08 17:47:25 +0000 2018,1.0,0.0,0.0,@theashleygraham @Caitlyn_Jenner @CarmenYulinCruz @DVF @muzoonrakan1 @UNICEF @bobblanddesign @karunanundy… https://t.co/37dwU8ZnGP,61
261,@CNN,0.0,Thu Mar 08 17:46:41 +0000 2018,1.0,0.0,0.0,@theashleygraham @Caitlyn_Jenner @CarmenYulinCruz @DVF @muzoonrakan1 @UNICEF @bobblanddesign @karunanundy… https://t.co/vFaGKx23rg,62
262,@CNN,0.0,Thu Mar 08 17:45:33 +0000 2018,1.0,0.0,0.0,@theashleygraham @Caitlyn_Jenner @CarmenYulinCruz @DVF @muzoonrakan1 @UNICEF @bobblanddesign @karunanundy… https://t.co/bo53G6XGgJ,63
263,@CNN,0.0,Thu Mar 08 17:44:43 +0000 2018,1.0,0.0,0.0,@theashleygraham @Caitlyn_Jenner @CarmenYulinCruz @DVF @muzoonrakan1 @UNICEF @bobblanddesign @karunanundy… https://t.co/hlNoEhDOxl,64
264,@CNN,0.0,Thu Mar 08 17:43:58 +0000 2018,1.0,0.0,0.0,@theashleygraham @Caitlyn_Jenner @CarmenYulinCruz @DVF @muzoonrakan1 @UNICEF @bobblanddesign @karunanundy… https://t.co/p3Ez30VMb7,65
265,@CNN,0.0,Thu Mar 08 17:43:11 +0000 2018,1.0,0.0,0.0,@theashleygraham @Caitlyn_Jenner @CarmenYulinCruz @DVF @muzoonrakan1 @UNICEF @bobblanddesign @karunanundy… https://t.co/4smfFqlPeG,66
266,@CNN,0.0,Thu Mar 08 17:42:02 +0000 2018,1.0,0.0,0.0,@theashleygraham @Caitlyn_Jenner @CarmenYulinCruz @DVF @muzoonrakan1 @UNICEF @bobblanddesign @karunanundy… https://t.co/sYFiiE2pot,67
267,@CNN,0.0,Thu Mar 08 17:40:53 +0000 2018,1.0,0.0,0.0,@theashleygraham @Caitlyn_Jenner @CarmenYulinCruz @DVF @muzoonrakan1 @UNICEF @bobblanddesign @karunanundy… https://t.co/ngx7uBQlVT,68
268,@CNN,0.0,Thu Mar 08 17:39:13 +0000 2018,1.0,0.0,0.0,@theashleygraham @Caitlyn_Jenner @CarmenYulinCruz @DVF @muzoonrakan1 @UNICEF @bobblanddesign @karunanundy… https://t.co/bFHQopTOk0,69
269,@CNN,0.0,Thu Mar 08 17:38:04 +0000 2018,1.0,0.0,0.0,@theashleygraham @Caitlyn_Jenner @CarmenYulinCruz @DVF @muzoonrakan1 @UNICEF @bobblanddesign @karunanundy… https://t.co/yvva0lx8mC,70
270,@CNN,0.0,Thu Mar 08 17:36:23 +0000 2018,1.0,0.0,0.0,@theashleygraham @Caitlyn_Jenner @CarmenYulinCruz @DVF @muzoonrakan1 @UNICEF @bobblanddesign @karunanundy… https://t.co/HNJtpRQzTC,71
271,@CNN,0.0,Thu Mar 08 17:35:29 +0000 2018,1.0,0.0,0.0,@theashleygraham @Caitlyn_Jenner @CarmenYulinCruz @DVF @muzoonrakan1 @UNICEF @bobblanddesign @karunanundy… https://t.co/YbtMLrEunr,72
272,@CNN,0.0,Thu Mar 08 17:34:23 +0000 2018,1.0,0.0,0.0,@theashleygraham @Caitlyn_Jenner @CarmenYulinCruz @DVF @muzoonrakan1 @UNICEF @bobblanddesign @karunanundy “We have… https://t.co/VQIOWE6xvQ,73
273,@CNN,0.3182,Thu Mar 08 17:33:30 +0000 2018,0.839,0.0,0.161,@theashleygraham @Caitlyn_Jenner @CarmenYulinCruz @DVF @muzoonrakan1 @UNICEF @bobblanddesign “I would make sure tha… https://t.co/g0lYhMLHaf,74
274,@CNN,0.0,Thu Mar 08 17:32:06 +0000 2018,1.0,0.0,0.0,"@theashleygraham @Caitlyn_Jenner @CarmenYulinCruz @DVF @muzoonrakan1 @UNICEF “Listen to women,” says… https://t.co/4rT0n5bAXU",75
275,@CNN,0.3182,Thu Mar 08 17:28:28 +0000 2018,0.798,0.0,0.202,"@theashleygraham @Caitlyn_Jenner @CarmenYulinCruz @DVF To achieve gender equality, ""I want to convince everyone to… https://t.co/ZvQCrwCizl",76
276,@CNN,0.0,Thu Mar 08 17:26:08 +0000 2018,1.0,0.0,0.0,"@theashleygraham @Caitlyn_Jenner @CarmenYulinCruz When you do a job application, you should not have to say your se… https://t.co/OYJEl6gGdt",77
277,@CNN,0.6705,Thu Mar 08 17:24:39 +0000 2018,0.756,0.0,0.244,"@theashleygraham @Caitlyn_Jenner ""The one thing I would do to improve gender equality is to ensure that all of our… https://t.co/H3dJOKwSNc",78
278,@CNN,0.0,Thu Mar 08 17:23:50 +0000 2018,1.0,0.0,0.0,@theashleygraham “Women are brought up to kind of be a second-class citizen” says @Caitlyn_Jenner #IWD2018… https://t.co/VlyKYFDRZ7,79
279,@CNN,0.7506,Thu Mar 08 17:21:46 +0000 2018,0.701,0.0,0.299,".@theashleygraham: “We need to ensure that women see themselves portrayed in media, fashion, beauty and beyond.”… https://t.co/NqM1Yvifbz",80
280,@CNN,0.765,Thu Mar 08 17:17:13 +0000 2018,0.732,0.0,0.268,"To celebrate #IWD2018, @CNN asked women around the world, ""What single thing would you change to improve gender equ… https://t.co/aPUTYl3OAf",81
281,@CNN,0.7096,Thu Mar 08 17:05:47 +0000 2018,0.711,0.0,0.289,"Trump on outgoing chief economic adviser Gary Cohn: “He’s been terrific. He may be a globalist, but I still like hi… https://t.co/jTAhyf8gU3",82
282,@CNN,0.7096,Thu Mar 08 16:50:01 +0000 2018,0.594,0.091,0.315,"With America facing a massive nursing shortage, some hospitals are offering five-figure signing bonuses, free housi… https://t.co/qx9N6r3ugj",83
283,@CNN,0.0,Thu Mar 08 16:35:00 +0000 2018,1.0,0.0,0.0,The US ambassador to Mexico was not invited to a meeting between senior White House adviser Jared Kushner and Mexic… https://t.co/r063UG1OyV,84
284,@CNN,-0.802,Thu Mar 08 16:20:08 +0000 2018,0.714,0.286,0.0,One person has been taken into police custody in connection with a shooting that killed one student and injured ano… https://t.co/2ZMe9iO27I,85
285,@CNN,-0.8074,Thu Mar 08 16:10:11 +0000 2018,0.578,0.422,0.0,The long history of blaming video games for mass violence https://t.co/LHKHJUgqRx https://t.co/kWT3kF1vby,86
286,@CNN,0.0,Thu Mar 08 15:59:06 +0000 2018,1.0,0.0,0.0,Meghan Markle has been baptized into the Church of England https://t.co/0HcgXUmkzm https://t.co/qoCSXwu3EZ,87
287,@CNN,0.0,Thu Mar 08 15:42:36 +0000 2018,1.0,0.0,0.0,Why companies are embracing #InternationalWomensDay https://t.co/WuS6CWYUM5 https://t.co/grZlom9kVF,88
288,@CNN,0.0,Thu Mar 08 15:29:32 +0000 2018,1.0,0.0,0.0,NASA spacecraft Juno has collected new data on its mission to Jupiter revealing some of the swirling inner mysterie… https://t.co/kM6mhbbBrv,89
289,@CNN,0.0,Thu Mar 08 15:05:55 +0000 2018,1.0,0.0,0.0,"""Somebody needs to stand up"" to California on immigration, Attorney General Jeff Sessions says… https://t.co/IN63gV1NOo",90
290,@CNN,0.0,Thu Mar 08 14:57:50 +0000 2018,1.0,0.0,0.0,"RT @CNNweather: As people recover from back to back nor'easters, some forecast models hint at another storm early next week. 

Keep up-to-d…",91
291,@CNN,-0.4215,Thu Mar 08 14:51:24 +0000 2018,0.833,0.167,0.0,Hundreds of doctors in Quebec are protesting. They say they make too much. https://t.co/w2GHFWjU4m https://t.co/bN4Ea3Pvds,92
292,@CNN,0.0,Thu Mar 08 14:40:11 +0000 2018,1.0,0.0,0.0,"""This is so manipulative."" That's how an anchor at a local TV station owned by Sinclair described the company's lat… https://t.co/d888lpEz8q",93
293,@CNN,0.5719,Thu Mar 08 14:24:59 +0000 2018,0.73,0.0,0.27,McDonald's is celebrating #InternationalWomensDay by flipping its golden arches https://t.co/biYp1ZduyT https://t.co/oUoEjcizNf,94
294,@CNN,-0.34,Thu Mar 08 14:09:43 +0000 2018,0.893,0.107,0.0,The Florida gun bill spurred by the Parkland school massacre is just one signature away from becoming law. Here's w… https://t.co/A99vriRtoM,95
295,@CNN,-0.3818,Thu Mar 08 13:54:03 +0000 2018,0.867,0.133,0.0,President Trump is upset with White House press secretary Sarah Sanders over her responses Wednesday regarding his… https://t.co/SPSg0Bhy30,96
296,@CNN,0.4588,Thu Mar 08 13:39:07 +0000 2018,0.672,0.101,0.227,"The cast of ""Modern Family"" voices support for ""common-sense gun laws"" putting support behind the students of Parkl… https://t.co/irGz3U8pVj",97
297,@CNN,0.0,Thu Mar 08 13:15:09 +0000 2018,1.0,0.0,0.0,A White House taken by storm(y) | Analysis by @StCollinson https://t.co/LwbPnJtJuX https://t.co/JmvyB9DlGq,98
298,@CNN,-0.5574,Thu Mar 08 13:07:38 +0000 2018,0.854,0.146,0.0,"Fred Guttenberg, whose daughter died in the Florida school shooting, rips new NRA ad: ""If this was put out by a ter… https://t.co/mYfIHC8pOw",99
299,@CNN,-0.4215,Thu Mar 08 12:50:05 +0000 2018,0.755,0.189,0.057,"The controversial statue that critics have deemed as ""San Francisco's monument to white supremacy"" is coming off it… https://t.co/yKIpBEV3ja",100
300,@FoxNews,0.0,Thu Mar 08 22:18:33 +0000 2018,1.0,0.0,0.0,.@kfc replaces Colonel Sanders with Claudia Sanders for #InternationalWomensDay https://t.co/SlDCSu0atD,1
301,@FoxNews,0.6808,Thu Mar 08 22:15:50 +0000 2018,0.616,0.0,0.384,PA Steelworker Thanks @realDonaldTrump: 'These Tariffs Definitely Have an Impact' https://t.co/ZbGaTiokfU,2
302,@FoxNews,0.3742,Thu Mar 08 22:07:45 +0000 2018,0.686,0.112,0.202,SMILE! These two penguins in Antarctica aren't too cool to pose for selfies. https://t.co/ZdNfbmMKBK,3
303,@FoxNews,0.1027,Thu Mar 08 22:02:00 +0000 2018,0.745,0.117,0.138,".@SecretaryRoss on @realDonaldTrump keeping his campaign promises: ""Anybody who doubts the president's sense of con… https://t.co/zm2zUBIDSC",4
304,@FoxNews,-0.4404,Thu Mar 08 22:00:01 +0000 2018,0.892,0.108,0.0,"Lt. Gen. Jerry Boykin on North Korea: ""I do not believe that Kim is gonna give up his nuclear weapons. He and his f… https://t.co/ebV97szyhN",5
305,@FoxNews,-0.3182,Thu Mar 08 21:55:06 +0000 2018,0.892,0.108,0.0,"RT @FOXTV: An explosive television event, “O.J. Simpson: The Lost Confession?” airs Sunday, March 11 at 8/7c on #Fox. https://t.co/wxDffDZU…",6
306,@FoxNews,-0.4767,Thu Mar 08 21:51:45 +0000 2018,0.846,0.154,0.0,".@SecretaryRoss on steel, aluminum tariffs: ""It's just the start of unleashing American industry from the unfair tr… https://t.co/E9CZbuyEuT",7
307,@FoxNews,-0.0772,Thu Mar 08 21:48:39 +0000 2018,0.929,0.071,0.0,"Moments ago, President @realDonaldTrump signed an order that imposed tariffs on steel and aluminum imports from all… https://t.co/K7suxdQG21",8
308,@FoxNews,0.7579,Thu Mar 08 21:40:00 +0000 2018,0.772,0.0,0.228,"""I love my son more than anything in this world...but at the end of the day, I'm responsible for his choices in lif… https://t.co/98ArYafPFM",9
309,@FoxNews,-0.6808,Thu Mar 08 21:35:00 +0000 2018,0.663,0.337,0.0,Man arrested for calling 911 four times to complain about clam chowder https://t.co/SdzeLwYAXO,10
310,@FoxNews,-0.7783,Thu Mar 08 21:30:00 +0000 2018,0.702,0.298,0.0,OPINION: Our obsession with high scores is killing us -- Not everything that can be counted counts https://t.co/gn2TYS8MzX,11
311,@FoxNews,-0.1027,Thu Mar 08 21:29:29 +0000 2018,0.924,0.076,0.0,"Trump signs order imposing tariffs on all imports of steel, aluminum; exempts Mexico, Canada for now - via… https://t.co/emcNvii3K4",12
312,@FoxNews,0.0,Thu Mar 08 21:25:00 +0000 2018,1.0,0.0,0.0,Wild @goodyear tires grow and breathe https://t.co/eCRV1X6rH8,13
313,@FoxNews,0.0,Thu Mar 08 21:20:00 +0000 2018,1.0,0.0,0.0,North Korea and Kim Jong Un: Meet the known key players in the regime https://t.co/3DgW5EDL13,14
314,@FoxNews,-0.1027,Thu Mar 08 21:17:13 +0000 2018,0.92,0.08,0.0,BREAKING: @POTUS signs order that imposes tariffs on steel and aluminum imports from all foreign countries.… https://t.co/FH6PUQCypW,15
315,@FoxNews,0.0,Thu Mar 08 21:17:00 +0000 2018,1.0,0.0,0.0,The @Volkswagen Beetle will soon be squashed https://t.co/FSh8BCb7XN,16
316,@FoxNews,-0.2023,Thu Mar 08 21:12:20 +0000 2018,0.284,0.381,0.335,Stocks gain as trade war fears ease. @TeamCavuto https://t.co/3GtCbGLWTZ,17
317,@FoxNews,0.0,Thu Mar 08 21:12:00 +0000 2018,1.0,0.0,0.0,.@realDonaldTrump and the Russia investigation: What to know https://t.co/RfuNVtQP0p,18
318,@FoxNews,0.0,Thu Mar 08 21:07:58 +0000 2018,1.0,0.0,0.0,.@SebGorka Targets Tech Companies: How About Censoring Jihadis Instead of Conservatives? https://t.co/sh78a4Y5FV,19
319,@FoxNews,0.0,Thu Mar 08 21:00:24 +0000 2018,1.0,0.0,0.0,".@POTUS: ""American companies have not been treated fairly, and some American companies frankly have taken advantage… https://t.co/vz0yTorQU9",20
320,@FoxNews,0.0,Thu Mar 08 22:18:33 +0000 2018,1.0,0.0,0.0,.@kfc replaces Colonel Sanders with Claudia Sanders for #InternationalWomensDay https://t.co/SlDCSu0atD,21
321,@FoxNews,0.6808,Thu Mar 08 22:15:50 +0000 2018,0.616,0.0,0.384,PA Steelworker Thanks @realDonaldTrump: 'These Tariffs Definitely Have an Impact' https://t.co/ZbGaTiokfU,22
322,@FoxNews,0.3742,Thu Mar 08 22:07:45 +0000 2018,0.686,0.112,0.202,SMILE! These two penguins in Antarctica aren't too cool to pose for selfies. https://t.co/ZdNfbmMKBK,23
323,@FoxNews,0.1027,Thu Mar 08 22:02:00 +0000 2018,0.745,0.117,0.138,".@SecretaryRoss on @realDonaldTrump keeping his campaign promises: ""Anybody who doubts the president's sense of con… https://t.co/zm2zUBIDSC",24
324,@FoxNews,-0.4404,Thu Mar 08 22:00:01 +0000 2018,0.892,0.108,0.0,"Lt. Gen. Jerry Boykin on North Korea: ""I do not believe that Kim is gonna give up his nuclear weapons. He and his f… https://t.co/ebV97szyhN",25
325,@FoxNews,-0.3182,Thu Mar 08 21:55:06 +0000 2018,0.892,0.108,0.0,"RT @FOXTV: An explosive television event, “O.J. Simpson: The Lost Confession?” airs Sunday, March 11 at 8/7c on #Fox. https://t.co/wxDffDZU…",26
326,@FoxNews,-0.4767,Thu Mar 08 21:51:45 +0000 2018,0.846,0.154,0.0,".@SecretaryRoss on steel, aluminum tariffs: ""It's just the start of unleashing American industry from the unfair tr… https://t.co/E9CZbuyEuT",27
327,@FoxNews,-0.0772,Thu Mar 08 21:48:39 +0000 2018,0.929,0.071,0.0,"Moments ago, President @realDonaldTrump signed an order that imposed tariffs on steel and aluminum imports from all… https://t.co/K7suxdQG21",28
328,@FoxNews,0.7579,Thu Mar 08 21:40:00 +0000 2018,0.772,0.0,0.228,"""I love my son more than anything in this world...but at the end of the day, I'm responsible for his choices in lif… https://t.co/98ArYafPFM",29
329,@FoxNews,-0.6808,Thu Mar 08 21:35:00 +0000 2018,0.663,0.337,0.0,Man arrested for calling 911 four times to complain about clam chowder https://t.co/SdzeLwYAXO,30
330,@FoxNews,-0.7783,Thu Mar 08 21:30:00 +0000 2018,0.702,0.298,0.0,OPINION: Our obsession with high scores is killing us -- Not everything that can be counted counts https://t.co/gn2TYS8MzX,31
331,@FoxNews,-0.1027,Thu Mar 08 21:29:29 +0000 2018,0.924,0.076,0.0,"Trump signs order imposing tariffs on all imports of steel, aluminum; exempts Mexico, Canada for now - via… https://t.co/emcNvii3K4",32
332,@FoxNews,0.0,Thu Mar 08 21:25:00 +0000 2018,1.0,0.0,0.0,Wild @goodyear tires grow and breathe https://t.co/eCRV1X6rH8,33
333,@FoxNews,0.0,Thu Mar 08 21:20:00 +0000 2018,1.0,0.0,0.0,North Korea and Kim Jong Un: Meet the known key players in the regime https://t.co/3DgW5EDL13,34
334,@FoxNews,-0.1027,Thu Mar 08 21:17:13 +0000 2018,0.92,0.08,0.0,BREAKING: @POTUS signs order that imposes tariffs on steel and aluminum imports from all foreign countries.… https://t.co/FH6PUQCypW,35
335,@FoxNews,0.0,Thu Mar 08 21:17:00 +0000 2018,1.0,0.0,0.0,The @Volkswagen Beetle will soon be squashed https://t.co/FSh8BCb7XN,36
336,@FoxNews,-0.2023,Thu Mar 08 21:12:20 +0000 2018,0.284,0.381,0.335,Stocks gain as trade war fears ease. @TeamCavuto https://t.co/3GtCbGLWTZ,37
337,@FoxNews,0.0,Thu Mar 08 21:12:00 +0000 2018,1.0,0.0,0.0,.@realDonaldTrump and the Russia investigation: What to know https://t.co/RfuNVtQP0p,38
338,@FoxNews,0.0,Thu Mar 08 21:07:58 +0000 2018,1.0,0.0,0.0,.@SebGorka Targets Tech Companies: How About Censoring Jihadis Instead of Conservatives? https://t.co/sh78a4Y5FV,39
339,@FoxNews,0.0,Thu Mar 08 21:00:24 +0000 2018,1.0,0.0,0.0,".@POTUS: ""American companies have not been treated fairly, and some American companies frankly have taken advantage… https://t.co/vz0yTorQU9",40
340,@FoxNews,0.128,Thu Mar 08 20:57:38 +0000 2018,0.933,0.0,0.067,".@POTUS: ""I have a feeling we're going to make a deal on NAFTA...and if we do, there won't be any tariffs on Canada… https://t.co/ls96n5KbzA",41
341,@FoxNews,-0.4451,Thu Mar 08 20:54:57 +0000 2018,0.573,0.263,0.164,".@POTUS: ""The workers who poured their souls into building this great nation were betrayed. But that betrayal is no… https://t.co/lismfax3bN",42
342,@FoxNews,-0.0382,Thu Mar 08 20:52:25 +0000 2018,0.893,0.107,0.0,".@POTUS: ""The actions that were taken today were not a matter of choice, they're a matter of necessity for our secu… https://t.co/xGb5ltgDhl",43
343,@FoxNews,-0.1531,Thu Mar 08 20:50:22 +0000 2018,0.914,0.086,0.0,".@POTUS: ""The American steel and aluminum industry has been ravaged by aggressive foreign trade practices. It's rea… https://t.co/pmxIb5H4Gf",44
344,@FoxNews,0.765,Thu Mar 08 20:50:00 +0000 2018,0.571,0.081,0.348,President @realDonaldTrump celebrated #InternationalWomensDay by touting positive economic news for the women in Am… https://t.co/jPjs5rJ8Tq,45
345,@FoxNews,-0.2792,Thu Mar 08 20:48:53 +0000 2018,0.823,0.128,0.049,".@POTUS: ""There's no tax if the product is made in the USA. You don't want to pay tax? Bring your plant to the USA."" https://t.co/VOBu0DA4vE",46
346,@FoxNews,0.34,Thu Mar 08 20:47:27 +0000 2018,0.876,0.0,0.124,".@POTUS: ""Today I'm defending America's national security by placing tariffs on foreign imports of steel and alumin… https://t.co/SzIRDYkqjO",47
347,@FoxNews,0.7717,Thu Mar 08 20:45:44 +0000 2018,0.739,0.0,0.261,".@POTUS: ""We have to protect and build our steel and aluminum industries, while at the same time showing great flex… https://t.co/JQysN1NTci",48
348,@FoxNews,0.0,Thu Mar 08 20:44:06 +0000 2018,1.0,0.0,0.0,".@POTUS: ""Steel is steel. If you don't have steel, you don't have a country."" https://t.co/xtX2zZPWx9",49
349,@FoxNews,0.6705,Thu Mar 08 20:43:48 +0000 2018,0.686,0.0,0.314,".@POTUS: ""A strong steel and aluminum industry are vital to our national security."" https://t.co/PhoK2i3TxD",50
350,@FoxNews,0.7717,Thu Mar 08 20:42:28 +0000 2018,0.749,0.0,0.251,".@POTUS: ""I am honored to be here with our incredible steel and aluminum workers, and you are truly the backbone of… https://t.co/2uaWFN00BO",51
351,@FoxNews,0.0,Thu Mar 08 20:39:41 +0000 2018,1.0,0.0,0.0,".@SpeakerRyan on GA lawmakers nixing tax break for Delta amid NRA position: ""I do think in this entire debate on bo… https://t.co/khJfLBwuoF",52
352,@FoxNews,0.0,Thu Mar 08 20:39:04 +0000 2018,1.0,0.0,0.0,"RT @FoxBusiness: Trump rolling out big trade tariffs, sparing Mexico, Canada https://t.co/sgslDxwmLg",53
353,@FoxNews,-0.296,Thu Mar 08 20:37:58 +0000 2018,0.864,0.136,0.0,WATCH LIVE: @POTUS signs an order to impose tariffs on steel and aluminum imports. https://t.co/SCtUVTYNxk,54
354,@FoxNews,-0.1531,Thu Mar 08 20:37:02 +0000 2018,0.926,0.074,0.0,RT @FoxBusiness: #BreakingNews: @POTUS to impose tariffs on steel and aluminum but is exempting Mexico and Canada for now. @BlakeBurman wit…,55
355,@FoxNews,-0.6249,Thu Mar 08 20:33:33 +0000 2018,0.806,0.194,0.0,".@DLoesch on @GovMalloyOffice likening @NRA to terrorists: ""Maybe making my kids get all their homework done makes… https://t.co/K1DC5eMqBt",56
356,@FoxNews,0.3182,Thu Mar 08 20:31:15 +0000 2018,0.813,0.0,0.187,Washington state school district arms teachers: 'It protects the kids' https://t.co/VmxZvLUEiT,57
357,@FoxNews,0.0,Thu Mar 08 20:26:24 +0000 2018,1.0,0.0,0.0,SOON: @POTUS to sign off on steel and aluminum tariffs. @ShepNewsTeam https://t.co/AGd6Q5AOY6 https://t.co/WAE2wcQHpR,58
358,@FoxNews,0.0,Thu Mar 08 20:19:59 +0000 2018,1.0,0.0,0.0,"'Sopranos' prequel movie in the works from creator David Chase, report says https://t.co/xbhmriXtQZ",59
359,@FoxNews,0.4847,Thu Mar 08 20:17:11 +0000 2018,0.743,0.0,0.257,Former Trump campaign chairman Paul Manafort pleads not guilty to charges @ShepNewsTeam https://t.co/NMt6pxu9DZ https://t.co/g7WArsJfJd,60
360,@FoxNews,-0.1027,Thu Mar 08 20:16:45 +0000 2018,0.92,0.08,0.0,"Trump imposing tariffs on all steel, aluminum imports; exempts Mexico and Canada for now - via @brookefoxnews… https://t.co/Z6p20jrdKw",61
361,@FoxNews,-0.0572,Thu Mar 08 20:16:17 +0000 2018,0.933,0.067,0.0,.@ICEgov Director Calls Out 'Political Game' by CA Dems: 'They Don't Want to Know the Facts' https://t.co/ZOf3stHY4H https://t.co/zvssKjsKHO,62
362,@FoxNews,0.0,Thu Mar 08 20:10:51 +0000 2018,1.0,0.0,0.0,Jon Favreau to write 'Star-Wars' live-action TV series https://t.co/1UJ8UKVSL7,63
363,@FoxNews,0.0,Thu Mar 08 20:09:47 +0000 2018,1.0,0.0,0.0,RT @FoxBusiness: U.S. steel imports: https://t.co/e3QBlQLoTB,64
364,@FoxNews,-0.6705,Thu Mar 08 20:07:29 +0000 2018,0.71,0.29,0.0,New Jersey driver killed after driving around barricade onto live wires https://t.co/uogp6Hkmhi,65
365,@FoxNews,0.0,Thu Mar 08 20:01:39 +0000 2018,1.0,0.0,0.0,"At a Cabinet meeting today, President @realDonaldTrump slammed Oakland Mayor @LibbySchaaf. https://t.co/zpLyEfEHFy https://t.co/Ifb7vbWX2G",66
366,@FoxNews,0.7003,Thu Mar 08 19:58:47 +0000 2018,0.608,0.0,0.392,Virginia man to give away engagement ring to 'lucky couple' https://t.co/axK3nSYz8x,67
367,@FoxNews,-0.5423,Thu Mar 08 19:55:21 +0000 2018,0.844,0.156,0.0,".@LeonHWolf on @POTUS' tariffs: ""Laying an across the board tariff is a bad idea...there are way, way more people w… https://t.co/F2M7QyCqKs",68
368,@FoxNews,0.0,Thu Mar 08 19:49:40 +0000 2018,1.0,0.0,0.0,"Earlier today, @FLOTUS tweeted her celebration of #InternationalWomensDay. https://t.co/Y6vcQ2jGZ4 https://t.co/uDBIgK6Qz3",69
369,@FoxNews,0.3818,Thu Mar 08 19:47:11 +0000 2018,0.822,0.0,0.178,WATCH: @realDonaldTrump's 'Madman Approach' to North Korea Gets Credit From Mainstream Media https://t.co/QFQgiUWa0L,70
370,@FoxNews,-0.128,Thu Mar 08 19:42:03 +0000 2018,0.552,0.265,0.182,"Mexican presidential hopeful campaigns in California, slams @realDonaldTrump and backs illegal immigrants https://t.co/BKYJ2Z5dzv",71
371,@FoxNews,0.0,Thu Mar 08 19:38:16 +0000 2018,1.0,0.0,0.0,U.S. Congress job performance. https://t.co/gbyk9flzsW,72
372,@FoxNews,-0.4939,Thu Mar 08 19:38:12 +0000 2018,0.775,0.225,0.0,.@Stanford rejects College Republicans' proposed logo because it shows American flag https://t.co/e82rZbjZhE,73
373,@FoxNews,-0.0516,Thu Mar 08 19:34:11 +0000 2018,0.921,0.079,0.0,Professor on leave after telling Asian-American couple to 'go back to your home country' https://t.co/dHHwHH5lUl,74
374,@FoxNews,0.0,Thu Mar 08 19:31:08 +0000 2018,1.0,0.0,0.0,.@KristinBTate: Women of Trump Admin Would Be 'Worshipped' by Media If They Were Liberals #InternationalWomensDay https://t.co/Bg9m6Yraq4,75
375,@FoxNews,0.0,Thu Mar 08 19:19:58 +0000 2018,1.0,0.0,0.0,"Moments ago, California Sen. @KamalaHarris slammed President @realDonaldTrump and AG Jeff Sessions over immigration… https://t.co/hw6OSsqfg5",76
